what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1310422143749
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1310422143750
started,bundle,org.eclipse.equinox.app,1.2.1.R35x_v20091203,"org.eclipse.equinox.app",1310422143750
started,bundle,org.eclipse.equinox.common,3.5.1.R35x_v20090807-1100,"org.eclipse.equinox.common",1310422143750
started,bundle,org.eclipse.equinox.ds,1.1.1.R35x_v20090806,"org.eclipse.equinox.ds",1310422143751
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin",1310422143751
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.101.R35x_v20091214,"org.eclipse.equinox.frameworkadmin.equinox",1310422143751
started,bundle,org.eclipse.equinox.p2.core,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.core",1310422143752
started,bundle,org.eclipse.equinox.p2.director,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.director",1310422143752
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1310422143754
started,bundle,org.eclipse.equinox.p2.engine,1.0.102.R35x_v20091117,"org.eclipse.equinox.p2.engine",1310422143754
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1310422143757
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1310422143758
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1310422143758
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1310422143759
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1310422143759
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1310422143759
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1310422143760
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1310422143760
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1310422143761
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1310422143762
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1310422143763
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1310422143763
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1310422143764
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1310422143764
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1310422143765
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1310422143765
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1310422143765
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1310422143765
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1310422143766
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1310422143768
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1310422143769
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1310422143769
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1310422143770
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1310422143771
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1310422143772
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1310422143772
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1310422143773
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1310422143774
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1310422143775
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1310422143776
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1310422143776
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1310422143778
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1310422143778
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1310422143779
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1310422143782
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1310422143782
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1310422143783
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1310422143783
os,sysinfo,,,"macosx",1310422143786
arch,sysinfo,,,"x86",1310422143786
ws,sysinfo,,,"cocoa",1310422143786
locale,sysinfo,,,"en_US",1310422143786
processors,sysinfo,,,"2",1310422143786
java.runtime.name,sysinfo,,,"Java(TM) 2 Runtime Environment, Standard Edition",1310422143786
java.runtime.version,sysinfo,,,"1.5.0_28-b04-382-9M3326",1310422143786
java.specification.name,sysinfo,,,"Java Platform API Specification",1310422143786
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1310422143786
java.specification.version,sysinfo,,,"1.5",1310422143786
java.vendor,sysinfo,,,"Apple Inc.",1310422143786
java.version,sysinfo,,,"1.5.0_28",1310422143786
java.vm.info,sysinfo,,,"mixed mode",1310422143786
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1310422143786
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1310422143786
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1310422143786
java.vm.specification.version,sysinfo,,,"1.0",1310422143786
java.vm.vendor,sysinfo,,,"Apple Inc.",1310422143786
java.vm.version,sysinfo,,,"1.5.0_28-157",1310422143786
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1310422161125
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1310422161141
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1310422161145
started,bundle,org.eclipse.cdt.core,5.1.2.201002161416,"org.eclipse.cdt.core",1310422161263
started,bundle,org.eclipse.ui.navigator,3.4.2.M20100120-0800,"org.eclipse.ui.navigator",1310422161313
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1310422161335
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1310422161339
started,bundle,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui",1310422161343
started,bundle,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.ui",1310422161347
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1310422161367
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1310422161419
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1310422161444
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422161489
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422161917
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422164778
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422167609
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.window.customizePerspective",1310422167630
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422176487
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422176600
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422176731
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422180642
started,bundle,org.eclipse.ui.intro,3.3.2.v20100111_35x,"org.eclipse.ui.intro",1310422180764
started,bundle,org.eclipse.ui.intro.universal,3.2.300.v20090526,"org.eclipse.ui.intro.universal",1310422180781
opened,view,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.internal.introview",1310422181113
activated,view,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.internal.introview",1310422181135
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.help.quickStartAction",1310422181176
started,bundle,org.eclipse.help.base,3.4.0.v201002111343,"org.eclipse.help.base",1310422187500
started,bundle,org.eclipse.help.ui,3.4.1.v20090819_35x,"org.eclipse.help.ui",1310422187506
started,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20090520-1800,"org.eclipse.equinox.http.jetty",1310422187535
started,bundle,org.eclipse.equinox.http.servlet,1.0.200.v20090520-1800,"org.eclipse.equinox.http.servlet",1310422187563
started,bundle,org.eclipse.equinox.http.registry,1.0.200.v20090520-1800,"org.eclipse.equinox.http.registry",1310422187655
started,bundle,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser",1310422187662
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422187737
started,bundle,org.eclipse.equinox.jsp.jasper.registry,1.0.100.v20090520-1800,"org.eclipse.equinox.jsp.jasper.registry",1310422187983
started,bundle,org.eclipse.equinox.jsp.jasper,1.0.200.v20090520-1800,"org.eclipse.equinox.jsp.jasper",1310422187984
started,bundle,org.eclipse.help.webapp,3.4.1.v20091009_35x,"org.eclipse.help.webapp",1310422188786
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422211995
started,bundle,org.eclipse.cdt.managedbuilder.ui,5.1.0.201002161416,"org.eclipse.cdt.managedbuilder.ui",1310422224490
started,bundle,org.eclipse.cdt.managedbuilder.core,6.0.0.201002161416,"org.eclipse.cdt.managedbuilder.core",1310422224660
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.100.201002161416,"org.eclipse.cdt.managedbuilder.gnu.ui",1310422224833
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422225010
started,bundle,org.eclipse.cdt.make.core,6.0.0.201002161416,"org.eclipse.cdt.make.core",1310422246872
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1310422246911
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422256247
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1310422279060
closed,view,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.internal.introview",1310422279066
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422286406
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422338827
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422339686
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422363021
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422371226
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422372390
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422376990
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310422390634
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1310422390795
