0.039270  4.070108 -99.130629 -74.185105 0.257681 
0.039270  4.098033 -101.168200 -71.379787 0.257810 
0.117810  4.111996 -102.123125 -69.932345 0.787455 
0.117810  4.139921 -104.040859 -67.045055 0.787584 
0.039270  4.153884 -105.004547 -65.603854 0.258067 
0.039270  4.181809 -106.800263 -62.637847 0.258195 
0.117810  4.195772 -107.632511 -61.116084 0.787839 
0.117810  4.223697 -109.308394 -58.081253 0.787963 
0.039270  4.237659 -110.151186 -56.566178 0.258453 
0.039270  4.265585 -111.698984 -53.463013 0.258581 
0.117810  4.279547 -112.402567 -51.877686 0.788209 
0.117810  4.307473 -113.818502 -48.713677 0.788332 
0.039270  4.321435 -114.531402 -47.133861 0.258839 
0.039270  4.349360 -115.813880 -43.912703 0.258967 
0.117810  4.363323 -116.382372 -42.274003 0.788578 
0.117810  4.391248 -117.528370 -39.003252 0.788702 
0.039270  4.405211 -118.106436 -37.369671 0.259225 
0.039270  4.433136 -119.114695 -34.053020 0.259353 
0.117810  4.447099 -119.544079 -32.372557 0.788948 
0.117810  4.475024 -120.417312 -29.017101 0.789138 
0.039270  4.488987 -120.859442 -27.340846 0.259713 
0.039270  4.516912 -121.592344 -23.951035 0.259917 
0.117810  4.530875 -121.882462 -22.240198 0.789537 
0.117810  4.558800 -122.472498 -18.824275 0.789736 
0.039270  4.572763 -122.772768 -17.117536 0.260324 
0.039270  4.600688 -123.219366 -13.679301 0.260527 
0.117810  4.614651 -123.365278 -11.950563 0.790135 
0.117810  4.642576 -123.667329 -8.498259 0.790334 
0.039270  4.656538 -123.823668 -6.773145 0.260934 
0.039270  4.684464 -123.980922 -3.310489 0.261137 
0.117810  4.698426 -123.981644 -1.576096 0.790733 
0.117810  4.726352 -123.994790 1.890167 0.790936 
0.039270  4.740314 -124.007283 3.623393 0.261550 
0.039270  4.768240 -123.876392 7.089460 0.261760 
0.117810  4.782202 -123.733056 8.819051 0.791351 
0.117810  4.810127 -123.457295 12.274716 0.791558 
0.039270  4.824090 -123.324813 14.002435 0.262178 
0.039270  4.852015 -122.904576 17.444081 0.262388 
0.117810  4.865978 -122.617097 19.155150 0.791973 
0.117810  4.893903 -122.053352 22.574434 0.792180 
0.039270  4.907866 -121.776876 24.284400 0.262806 
0.039270  4.935791 -121.070335 27.677620 0.263016 
0.117810  4.949754 -120.640785 29.358058 0.792595 
0.117810  4.977679 -119.792832 32.717365 0.792795 
0.039270  4.991642 -119.373227 34.399107 0.263401 
0.039270  5.019567 -118.383191 37.723155 0.263558 
0.117810  5.033530 -117.813552 39.362609 0.793102 
0.117810  5.061455 -116.685769 42.640635 0.793255 
0.039270  5.075417 -116.127126 44.280866 0.263871 
0.039270  5.103343 -114.862828 47.509538 0.264027 
0.117810  5.117305 -114.158327 49.094857 0.793562 
0.117810  5.145231 -112.760607 52.266141 0.793715 
0.039270  5.159193 -112.066857 53.853485 0.264340 
0.039270  5.187119 -110.537284 56.964049 0.264496 
0.117810  5.201081 -109.702863 58.484258 0.794022 
0.117810  5.229006 -108.045193 61.526363 0.794175 
0.039270  5.242969 -107.219806 63.049789 0.264788 
0.039270  5.270894 -105.430310 66.020296 0.264859 
0.117810  5.284857 -104.469104 67.464797 0.794345 
0.117810  5.312782 -102.557662 70.356454 0.794420 
0.039270  5.326745 -101.606400 71.805229 0.265000 
0.039270  5.354670 -99.575048 74.615048 0.265071 
0.117810  5.368633 -98.496691 75.973625 0.794570 
0.117810  5.396558 -96.350413 78.694664 0.794645 
0.039270  5.410521 -95.281347 80.058658 0.265213 
0.039270  5.438446 -93.022434 82.688114 0.265284 
0.117810  5.452409 -91.834509 83.951259 0.794795 
0.117810  5.480334 -89.468496 86.482628 0.794870 
0.039270  5.494296 -88.289238 87.752198 0.265426 
0.039270  5.522222 -85.813629 90.179483 0.265376 
