0.039270  1.221730 98.781254 35.865087 0.154265 
0.039270  1.249656 99.755127 33.088633 0.154440 
0.117810  1.263618 100.190196 31.682489 0.460263 
0.117810  1.291544 101.046672 28.868516 0.460433 
0.039270  1.305506 101.468215 27.460305 0.154791 
0.039270  1.333432 102.211528 24.611822 0.154988 
0.117810  1.347394 102.530438 23.173836 0.460808 
0.117810  1.375319 103.154337 20.297805 0.461004 
0.039270  1.389282 103.459540 18.859106 0.155388 
0.039270  1.417207 103.962546 15.959375 0.155589 
0.117810  1.431170 104.159990 14.500028 0.461396 
0.117810  1.459095 104.540961 11.582909 0.461592 
0.039270  1.473058 104.724657 10.124369 0.155989 
0.039270  1.500983 104.983173 7.193751 0.156189 
0.117810  1.514946 105.057784 5.723379 0.461984 
0.117810  1.542871 105.193242 2.785643 0.462180 
0.039270  1.556834 105.254184 1.317506 0.156589 
0.039270  1.584759 105.267607 -1.625170 0.156749 
0.117810  1.598722 105.220017 -3.097946 0.462492 
0.117810  1.626647 105.111332 -6.039108 0.462609 
0.039270  1.640609 105.050294 -7.508266 0.156988 
0.039270  1.668535 104.818616 -10.442468 0.157108 
0.117810  1.682497 104.648069 -11.905386 0.462842 
0.117810  1.710423 104.293860 -14.826036 0.462958 
0.039270  1.724385 104.110213 -16.284326 0.157347 
0.039270  1.752311 103.634037 -19.187640 0.157466 
0.117810  1.766273 103.341776 -20.630561 0.463192 
0.117810  1.794198 102.744655 -23.510019 0.463308 
0.039270  1.808161 102.439716 -24.947312 0.157705 
0.039270  1.836086 101.722205 -27.799664 0.157806 
0.117810  1.850049 101.309099 -29.214070 0.463448 
0.117810  1.877974 100.470926 -32.035236 0.463416 
0.039270  1.891937 100.045648 -33.442935 0.157746 
0.039270  1.919862 99.090089 -36.226710 0.157716 
0.117810  1.933825 98.560365 -37.600973 0.463352 
0.117810  1.961750 97.489519 -40.341114 0.463320 
0.039270  1.975713 96.948117 -41.707906 0.157656 
0.039270  2.003638 95.763430 -44.400963 0.157626 
0.117810  2.017601 95.120843 -45.725471 0.463256 
0.117810  2.045526 93.824920 -48.365401 0.463224 
0.039270  2.059489 93.171237 -49.681709 0.157565 
0.039270  2.087414 91.765818 -52.265193 0.157535 
0.117810  2.101376 91.013567 -53.530552 0.463134 
0.117810  2.129302 89.496094 -56.051735 0.462997 
0.039270  2.143264 88.731947 -57.308208 0.157283 
0.039270  2.171190 87.110042 -59.763995 0.157143 
0.117810  2.185152 86.253505 -60.961398 0.462724 
0.117810  2.213077 84.530875 -63.346148 0.462588 
0.039270  2.227040 83.664283 -64.534257 0.156863 
0.039270  2.254965 81.843068 -66.845108 0.156723 
0.117810  2.268928 80.889616 -67.966289 0.462315 
0.117810  2.296853 78.973901 -70.198003 0.462179 
0.039270  2.310816 78.011024 -71.309338 0.156443 
0.039270  2.338741 76.003261 -73.459164 0.156303 
0.117810  2.352704 74.959659 -74.496194 0.461906 
0.117810  2.380629 72.859416 -76.555711 0.461638 
0.039270  2.394592 71.804161 -77.580444 0.155822 
0.039270  2.422517 69.618305 -79.550138 0.155535 
0.117810  2.436480 68.489177 -80.493779 0.461065 
0.117810  2.464405 66.223372 -82.369696 0.460779 
0.039270  2.478368 65.085895 -83.302636 0.154962 
0.039270  2.506293 62.742956 -85.082450 0.154676 
0.117810  2.520255 61.539151 -85.928060 0.460206 
0.117810  2.548181 59.124301 -87.607791 0.459919 
0.039270  2.562143 57.912671 -88.442339 0.154103 
0.039270  2.590069 55.429002 -90.019851 0.153816 
0.117810  2.604031 54.158886 -90.761569 0.459346 
0.117810  2.631957 51.610498 -92.230011 0.459075 
0.039270  2.645919 50.331603 -92.957081 0.153268 
0.039270  2.673844 47.721759 -94.314562 0.153006 
0.117810  2.687807 46.392658 -94.944055 0.458563 
0.117810  2.715732 43.728699 -96.190845 0.458307 
0.039270  2.729695 42.392898 -96.808542 0.152481 
0.039270  2.757620 39.678127 -97.943044 0.152219 
0.117810  2.771583 38.300979 -98.459118 0.457795 
0.117810  2.799508 35.541545 -99.478783 0.457539 
0.039270  2.813471 34.158288 -99.982705 0.151695 
0.039270  2.841396 31.357618 -100.886228 0.151433 
0.117810  2.855359 29.942079 -101.285243 0.457027 
0.117810  2.883284 27.106610 -102.069845 0.456765 
