   0.4591D+02   0.0000D+00   0.0000D+00
   0.4574D+02   0.1438D+01   0.1407D+01
   0.4460D+02   0.1402D+01   0.3976D+01
   0.4368D+02   0.0000D+00   0.5027D+01
   0.4124D+02   0.0000D+00   0.6434D+01
   0.3984D+02   0.1252D+01   0.6728D+01
   0.3704D+02   0.1164D+01   0.6434D+01
   0.3577D+02   0.0000D+00   0.5859D+01
   0.3368D+02   0.0000D+00   0.3976D+01
   0.3295D+02   0.1036D+01   0.2752D+01
   0.3237D+02   0.1017D+01   0.8285D-15
   0.3253D+02   0.0000D+00   -.1407D+01
   0.3368D+02   0.0000D+00   -.3976D+01
   0.3461D+02   0.1088D+01   -.5027D+01
   0.3704D+02   0.1164D+01   -.6434D+01
   0.3844D+02   0.0000D+00   -.6728D+01
   0.4124D+02   0.0000D+00   -.6434D+01
   0.4251D+02   0.1336D+01   -.5859D+01
   0.4460D+02   0.1402D+01   -.3976D+01
   0.4533D+02   0.0000D+00   -.2752D+01
   0.4582D+02   0.2883D+01   0.0000D+00
   0.4556D+02   0.4307D+01   0.1407D+01
   0.4442D+02   0.4199D+01   0.3976D+01
   0.4359D+02   0.2742D+01   0.5027D+01
   0.4116D+02   0.2590D+01   0.6434D+01
   0.3968D+02   0.3751D+01   0.6728D+01
   0.3690D+02   0.3488D+01   0.6434D+01
   0.3570D+02   0.2246D+01   0.5859D+01
   0.3361D+02   0.2115D+01   0.3976D+01
   0.3282D+02   0.3103D+01   0.2752D+01
   0.3224D+02   0.3048D+01   0.8285D-15
   0.3247D+02   0.2043D+01   -.1407D+01
   0.3361D+02   0.2115D+01   -.3976D+01
   0.3447D+02   0.3258D+01   -.5027D+01
   0.3690D+02   0.3488D+01   -.6434D+01
   0.3837D+02   0.2414D+01   -.6728D+01
   0.4116D+02   0.2590D+01   -.6434D+01
   0.4234D+02   0.4003D+01   -.5859D+01
   0.4442D+02   0.4199D+01   -.3976D+01
   0.4524D+02   0.2846D+01   -.2752D+01
   0.4555D+02   0.5755D+01   0.0000D+00
   0.4520D+02   0.7160D+01   0.1407D+01
   0.4407D+02   0.6981D+01   0.3976D+01
   0.4333D+02   0.5474D+01   0.5027D+01
   0.4092D+02   0.5169D+01   0.6434D+01
   0.3937D+02   0.6235D+01   0.6728D+01
   0.3660D+02   0.5797D+01   0.6434D+01
   0.3549D+02   0.4483D+01   0.5859D+01
   0.3341D+02   0.4221D+01   0.3976D+01
   0.3256D+02   0.5158D+01   0.2752D+01
   0.3199D+02   0.5066D+01   0.8285D-15
   0.3228D+02   0.4077D+01   -.1407D+01
   0.3341D+02   0.4221D+01   -.3976D+01
   0.3420D+02   0.5416D+01   -.5027D+01
   0.3660D+02   0.5797D+01   -.6434D+01
   0.3814D+02   0.4818D+01   -.6728D+01
   0.4092D+02   0.5169D+01   -.6434D+01
   0.4201D+02   0.6654D+01   -.5859D+01
   0.4407D+02   0.6981D+01   -.3976D+01
   0.4497D+02   0.5681D+01   -.2752D+01
   0.4510D+02   0.8604D+01   0.0000D+00
   0.4466D+02   0.9984D+01   0.1407D+01
   0.4355D+02   0.9734D+01   0.3976D+01
   0.4290D+02   0.8184D+01   0.5027D+01
   0.4051D+02   0.7728D+01   0.6434D+01
   0.3890D+02   0.8695D+01   0.6728D+01
   0.3617D+02   0.8084D+01   0.6434D+01
   0.3513D+02   0.6702D+01   0.5859D+01
   0.3308D+02   0.6310D+01   0.3976D+01
   0.3218D+02   0.7192D+01   0.2752D+01
   0.3161D+02   0.7065D+01   0.8285D-15
   0.3196D+02   0.6096D+01   -.1407D+01
   0.3308D+02   0.6310D+01   -.3976D+01
   0.3379D+02   0.7553D+01   -.5027D+01
   0.3617D+02   0.8084D+01   -.6434D+01
   0.3776D+02   0.7203D+01   -.6728D+01
   0.4051D+02   0.7728D+01   -.6434D+01
   0.4151D+02   0.9278D+01   -.5859D+01
   0.4355D+02   0.9734D+01   -.3976D+01
   0.4453D+02   0.8494D+01   -.2752D+01
   0.4447D+02   0.1142D+02   0.0000D+00
   0.4395D+02   0.1277D+02   0.1407D+01
   0.4285D+02   0.1245D+02   0.3976D+01
   0.4230D+02   0.1086D+02   0.5027D+01
   0.3994D+02   0.1026D+02   0.6434D+01
   0.3827D+02   0.1112D+02   0.6728D+01
   0.3559D+02   0.1034D+02   0.6434D+01
   0.3464D+02   0.8895D+01   0.5859D+01
   0.3262D+02   0.8375D+01   0.3976D+01
   0.3166D+02   0.9198D+01   0.2752D+01
   0.3110D+02   0.9035D+01   0.8285D-15
   0.3151D+02   0.8091D+01   -.1407D+01
   0.3262D+02   0.8375D+01   -.3976D+01
   0.3325D+02   0.9660D+01   -.5027D+01
   0.3559D+02   0.1034D+02   -.6434D+01
   0.3724D+02   0.9560D+01   -.6728D+01
   0.3994D+02   0.1026D+02   -.6434D+01
   0.4084D+02   0.1187D+02   -.5859D+01
   0.4285D+02   0.1245D+02   -.3976D+01
   0.4391D+02   0.1127D+02   -.2752D+01
   0.4367D+02   0.1419D+02   0.0000D+00
   0.4306D+02   0.1550D+02   0.1407D+01
   0.4198D+02   0.1512D+02   0.3976D+01
   0.4154D+02   0.1350D+02   0.5027D+01
   0.3922D+02   0.1274D+02   0.6434D+01
   0.3750D+02   0.1350D+02   0.6728D+01
   0.3487D+02   0.1255D+02   0.6434D+01
   0.3402D+02   0.1105D+02   0.5859D+01
   0.3203D+02   0.1041D+02   0.3976D+01
   0.3102D+02   0.1117D+02   0.2752D+01
   0.3047D+02   0.1097D+02   0.8285D-15
   0.3094D+02   0.1005D+02   -.1407D+01
   0.3203D+02   0.1041D+02   -.3976D+01
   0.3258D+02   0.1173D+02   -.5027D+01
   0.3487D+02   0.1255D+02   -.6434D+01
   0.3656D+02   0.1188D+02   -.6728D+01
   0.3922D+02   0.1274D+02   -.6434D+01
   0.4002D+02   0.1441D+02   -.5859D+01
   0.4198D+02   0.1512D+02   -.3976D+01
   0.4311D+02   0.1401D+02   -.2752D+01
   0.4269D+02   0.1690D+02   0.0000D+00
   0.4200D+02   0.1818D+02   0.1407D+01
   0.4095D+02   0.1772D+02   0.3976D+01
   0.4061D+02   0.1608D+02   0.5027D+01
   0.3834D+02   0.1518D+02   0.6434D+01
   0.3658D+02   0.1583D+02   0.6728D+01
   0.3401D+02   0.1472D+02   0.6434D+01
   0.3326D+02   0.1317D+02   0.5859D+01
   0.3131D+02   0.1240D+02   0.3976D+01
   0.3026D+02   0.1309D+02   0.2752D+01
   0.2972D+02   0.1286D+02   0.8285D-15
   0.3025D+02   0.1198D+02   -.1407D+01
   0.3131D+02   0.1240D+02   -.3976D+01
   0.3178D+02   0.1375D+02   -.5027D+01
   0.3401D+02   0.1472D+02   -.6434D+01
   0.3574D+02   0.1415D+02   -.6728D+01
   0.3834D+02   0.1518D+02   -.6434D+01
   0.3903D+02   0.1689D+02   -.5859D+01
   0.4095D+02   0.1772D+02   -.3976D+01
   0.4215D+02   0.1669D+02   -.2752D+01
   0.4155D+02   0.1955D+02   0.0000D+00
   0.4078D+02   0.2078D+02   0.1407D+01
   0.3976D+02   0.2026D+02   0.3976D+01
   0.3952D+02   0.1860D+02   0.5027D+01
   0.3732D+02   0.1756D+02   0.6434D+01
   0.3551D+02   0.1809D+02   0.6728D+01
   0.3302D+02   0.1682D+02   0.6434D+01
   0.3236D+02   0.1523D+02   0.5859D+01
   0.3047D+02   0.1434D+02   0.3976D+01
   0.2938D+02   0.1497D+02   0.2752D+01
   0.2886D+02   0.1470D+02   0.8285D-15
   0.2944D+02   0.1385D+02   -.1407D+01
   0.3047D+02   0.1434D+02   -.3976D+01
   0.3085D+02   0.1572D+02   -.5027D+01
   0.3302D+02   0.1682D+02   -.6434D+01
   0.3478D+02   0.1637D+02   -.6728D+01
   0.3732D+02   0.1756D+02   -.6434D+01
   0.3790D+02   0.1931D+02   -.5859D+01
   0.3976D+02   0.2026D+02   -.3976D+01
   0.4102D+02   0.1930D+02   -.2752D+01
   0.4024D+02   0.2212D+02   0.0000D+00
   0.3939D+02   0.2330D+02   0.1407D+01
   0.3841D+02   0.2271D+02   0.3976D+01
   0.3827D+02   0.2104D+02   0.5027D+01
   0.3614D+02   0.1987D+02   0.6434D+01
   0.3431D+02   0.2029D+02   0.6728D+01
   0.3190D+02   0.1886D+02   0.6434D+01
   0.3134D+02   0.1723D+02   0.5859D+01
   0.2951D+02   0.1622D+02   0.3976D+01
   0.2838D+02   0.1678D+02   0.2752D+01
   0.2788D+02   0.1649D+02   0.8285D-15
   0.2851D+02   0.1567D+02   -.1407D+01
   0.2951D+02   0.1622D+02   -.3976D+01
   0.2980D+02   0.1762D+02   -.5027D+01
   0.3190D+02   0.1886D+02   -.6434D+01
   0.3369D+02   0.1852D+02   -.6728D+01
   0.3614D+02   0.1987D+02   -.6434D+01
   0.3661D+02   0.2165D+02   -.5859D+01
   0.3841D+02   0.2271D+02   -.3976D+01
   0.3972D+02   0.2184D+02   -.2752D+01
   0.3877D+02   0.2460D+02   0.0000D+00
   0.3785D+02   0.2572D+02   0.1407D+01
   0.3691D+02   0.2508D+02   0.3976D+01
   0.3688D+02   0.2340D+02   0.5027D+01
   0.3482D+02   0.2210D+02   0.6434D+01
   0.3297D+02   0.2240D+02   0.6728D+01
   0.3065D+02   0.2083D+02   0.6434D+01
   0.3020D+02   0.1917D+02   0.5859D+01
   0.2843D+02   0.1805D+02   0.3976D+01
   0.2727D+02   0.1853D+02   0.2752D+01
   0.2679D+02   0.1820D+02   0.8285D-15
   0.2747D+02   0.1743D+02   -.1407D+01
   0.2843D+02   0.1805D+02   -.3976D+01
   0.2864D+02   0.1946D+02   -.5027D+01
   0.3065D+02   0.2083D+02   -.6434D+01
   0.3246D+02   0.2060D+02   -.6728D+01
   0.3482D+02   0.2210D+02   -.6434D+01
   0.3518D+02   0.2391D+02   -.5859D+01
   0.3691D+02   0.2508D+02   -.3976D+01
   0.3827D+02   0.2429D+02   -.2752D+01
   0.3715D+02   0.2699D+02   0.0000D+00
   0.3616D+02   0.2805D+02   0.1407D+01
   0.3526D+02   0.2735D+02   0.3976D+01
   0.3534D+02   0.2567D+02   0.5027D+01
   0.3336D+02   0.2424D+02   0.6434D+01
   0.3149D+02   0.2443D+02   0.6728D+01
