   0.1180E+03   0.0000E+00   0.0000E+00
   0.1179E+03   0.2469E+01   0.6840E+00
   0.1170E+03   0.2450E+01   0.1732E+01
   0.1163E+03   0.0000E+00   0.1970E+01
   0.1150E+03   0.0000E+00   0.1732E+01
   0.1144E+03   0.2397E+01   0.1286E+01
   0.1140E+03   0.2387E+01   0.2449E-15
   0.1141E+03   0.0000E+00   -.6840E+00
   0.1150E+03   0.0000E+00   -.1732E+01
   0.1156E+03   0.2422E+01   -.1970E+01
   0.1170E+03   0.2450E+01   -.1732E+01
   0.1175E+03   0.0000E+00   -.1286E+01
   0.1179E+03   0.4941E+01   0.0000E+00
   0.1176E+03   0.7402E+01   0.6840E+00
   0.1168E+03   0.7346E+01   0.1732E+01
   0.1162E+03   0.4872E+01   0.1970E+01
   0.1149E+03   0.4816E+01   0.1732E+01
   0.1142E+03   0.7187E+01   0.1286E+01
   0.1138E+03   0.7158E+01   0.2449E-15
   0.1140E+03   0.4779E+01   -.6840E+00
   0.1149E+03   0.4816E+01   -.1732E+01
   0.1154E+03   0.7262E+01   -.1970E+01
   0.1168E+03   0.7346E+01   -.1732E+01
   0.1174E+03   0.4922E+01   -.1286E+01
   0.1176E+03   0.9874E+01   0.0000E+00
   0.1172E+03   0.1232E+02   0.6840E+00
   0.1164E+03   0.1223E+02   0.1732E+01
   0.1159E+03   0.9736E+01   0.1970E+01
   0.1146E+03   0.9623E+01   0.1732E+01
   0.1138E+03   0.1197E+02   0.1286E+01
   0.1134E+03   0.1192E+02   0.2449E-15
   0.1137E+03   0.9549E+01   -.6840E+00
   0.1146E+03   0.9623E+01   -.1732E+01
   0.1150E+03   0.1209E+02   -.1970E+01
   0.1164E+03   0.1223E+02   -.1732E+01
   0.1171E+03   0.9835E+01   -.1286E+01
   0.1171E+03   0.1479E+02   0.0000E+00
   0.1166E+03   0.1722E+02   0.6840E+00
   0.1157E+03   0.1709E+02   0.1732E+01
   0.1154E+03   0.1458E+02   0.1970E+01
   0.1141E+03   0.1441E+02   0.1732E+01
   0.1132E+03   0.1672E+02   0.1286E+01
   0.1128E+03   0.1665E+02   0.2449E-15
   0.1132E+03   0.1430E+02   -.6840E+00
   0.1141E+03   0.1441E+02   -.1732E+01
   0.1144E+03   0.1689E+02   -.1970E+01
   0.1157E+03   0.1709E+02   -.1732E+01
   0.1166E+03   0.1473E+02   -.1286E+01
   0.1163E+03   0.1968E+02   0.0000E+00
   0.1158E+03   0.2209E+02   0.6840E+00
   0.1149E+03   0.2192E+02   0.1732E+01
   0.1147E+03   0.1940E+02   0.1970E+01
   0.1134E+03   0.1918E+02   0.1732E+01
   0.1124E+03   0.2145E+02   0.1286E+01
   0.1120E+03   0.2136E+02   0.2449E-15
   0.1125E+03   0.1903E+02   -.6840E+00
   0.1134E+03   0.1918E+02   -.1732E+01
   0.1136E+03   0.2167E+02   -.1970E+01
   0.1149E+03   0.2192E+02   -.1732E+01
   0.1159E+03   0.1960E+02   -.1286E+01
   0.1154E+03   0.2453E+02   0.0000E+00
   0.1148E+03   0.2692E+02   0.6840E+00
   0.1139E+03   0.2672E+02   0.1732E+01
   0.1138E+03   0.2419E+02   0.1970E+01
   0.1125E+03   0.2391E+02   0.1732E+01
   0.1114E+03   0.2614E+02   0.1286E+01
   0.1110E+03   0.2603E+02   0.2449E-15
   0.1116E+03   0.2373E+02   -.6840E+00
   0.1125E+03   0.2391E+02   -.1732E+01
   0.1126E+03   0.2641E+02   -.1970E+01
   0.1139E+03   0.2672E+02   -.1732E+01
   0.1150E+03   0.2444E+02   -.1286E+01
   0.1143E+03   0.2935E+02   0.0000E+00
   0.1135E+03   0.3170E+02   0.6840E+00
   0.1127E+03   0.3146E+02   0.1732E+01
   0.1127E+03   0.2893E+02   0.1970E+01
   0.1114E+03   0.2860E+02   0.1732E+01
   0.1103E+03   0.3078E+02   0.1286E+01
   0.1098E+03   0.3066E+02   0.2449E-15
   0.1105E+03   0.2838E+02   -.6840E+00
   0.1114E+03   0.2860E+02   -.1732E+01
   0.1114E+03   0.3110E+02   -.1970E+01
   0.1127E+03   0.3146E+02   -.1732E+01
   0.1138E+03   0.2923E+02   -.1286E+01
   0.1130E+03   0.3411E+02   0.0000E+00
   0.1121E+03   0.3643E+02   0.6840E+00
   0.1113E+03   0.3615E+02   0.1732E+01
