   0.2094D+01   0.5236D-01
   0.2443D+01   0.5760D-01
   0.3142D+01   0.5760D-01
   0.3491D+01   0.5236D-01
   0.4189D+01   0.5236D-01
   0.4538D+01   0.5760D-01
   0.5236D+01   0.5760D-01
   0.5585D+01   0.5236D-01
   0.0000D+00   0.6283D-01
   0.3491D+00   0.6807D-01
   0.1047D+01   0.6807D-01
   0.1396D+01   0.6283D-01
   0.2094D+01   0.6283D-01
   0.2443D+01   0.6807D-01
   0.3142D+01   0.6807D-01
   0.3491D+01   0.6283D-01
   0.4189D+01   0.6283D-01
   0.4538D+01   0.6807D-01
   0.5236D+01   0.6807D-01
   0.5585D+01   0.6283D-01
   0.0000D+00   0.7330D-01
   0.3491D+00   0.7854D-01
   0.1047D+01   0.7854D-01
   0.1396D+01   0.7330D-01
   0.2094D+01   0.7330D-01
   0.2443D+01   0.7854D-01
   0.3142D+01   0.7854D-01
   0.3491D+01   0.7330D-01
   0.4189D+01   0.7330D-01
   0.4538D+01   0.7854D-01
   0.5236D+01   0.7854D-01
   0.5585D+01   0.7330D-01
   0.0000D+00   0.8378D-01
   0.3491D+00   0.8901D-01
   0.1047D+01   0.8901D-01
   0.1396D+01   0.8378D-01
   0.2094D+01   0.8378D-01
   0.2443D+01   0.8901D-01
   0.3142D+01   0.8901D-01
   0.3491D+01   0.8378D-01
   0.4189D+01   0.8378D-01
   0.4538D+01   0.8901D-01
   0.5236D+01   0.8901D-01
   0.5585D+01   0.8378D-01
   0.0000D+00   0.9425D-01
   0.3491D+00   0.9948D-01
   0.1047D+01   0.9948D-01
   0.1396D+01   0.9425D-01
   0.2094D+01   0.9425D-01
   0.2443D+01   0.9948D-01
   0.3142D+01   0.9948D-01
   0.3491D+01   0.9425D-01
   0.4189D+01   0.9425D-01
   0.4538D+01   0.9948D-01
   0.5236D+01   0.9948D-01
   0.5585D+01   0.9425D-01
   0.0000D+00   0.1047D+00
   0.3491D+00   0.1100D+00
   0.1047D+01   0.1100D+00
   0.1396D+01   0.1047D+00
   0.2094D+01   0.1047D+00
   0.2443D+01   0.1100D+00
   0.3142D+01   0.1100D+00
   0.3491D+01   0.1047D+00
   0.4189D+01   0.1047D+00
   0.4538D+01   0.1100D+00
   0.5236D+01   0.1100D+00
   0.5585D+01   0.1047D+00
   0.0000D+00   0.1152D+00
   0.3491D+00   0.1204D+00
   0.1047D+01   0.1204D+00
   0.1396D+01   0.1152D+00
   0.2094D+01   0.1152D+00
   0.2443D+01   0.1204D+00
   0.3142D+01   0.1204D+00
   0.3491D+01   0.1152D+00
   0.4189D+01   0.1152D+00
   0.4538D+01   0.1204D+00
   0.5236D+01   0.1204D+00
   0.5585D+01   0.1152D+00
   0.0000D+00   0.1257D+00
   0.3491D+00   0.1309D+00
   0.1047D+01   0.1309D+00
   0.1396D+01   0.1257D+00
   0.2094D+01   0.1257D+00
   0.2443D+01   0.1309D+00
   0.3142D+01   0.1309D+00
   0.3491D+01   0.1257D+00
   0.4189D+01   0.1257D+00
   0.4538D+01   0.1309D+00
   0.5236D+01   0.1309D+00
   0.5585D+01   0.1257D+00
   0.0000D+00   0.1361D+00
   0.3491D+00   0.1414D+00
   0.1047D+01   0.1414D+00
   0.1396D+01   0.1361D+00
   0.2094D+01   0.1361D+00
   0.2443D+01   0.1414D+00
   0.3142D+01   0.1414D+00
   0.3491D+01   0.1361D+00
   0.4189D+01   0.1361D+00
   0.4538D+01   0.1414D+00
   0.5236D+01   0.1414D+00
   0.5585D+01   0.1361D+00
   0.0000D+00   0.1466D+00
   0.3491D+00   0.1518D+00
   0.1047D+01   0.1518D+00
   0.1396D+01   0.1466D+00
   0.2094D+01   0.1466D+00
   0.2443D+01   0.1518D+00
   0.3142D+01   0.1518D+00
   0.3491D+01   0.1466D+00
   0.4189D+01   0.1466D+00
   0.4538D+01   0.1518D+00
   0.5236D+01   0.1518D+00
   0.5585D+01   0.1466D+00
   0.0000D+00   0.1571D+00
   0.3491D+00   0.1623D+00
   0.1047D+01   0.1623D+00
   0.1396D+01   0.1571D+00
   0.2094D+01   0.1571D+00
   0.2443D+01   0.1623D+00
   0.3142D+01   0.1623D+00
   0.3491D+01   0.1571D+00
   0.4189D+01   0.1571D+00
   0.4538D+01   0.1623D+00
   0.5236D+01   0.1623D+00
   0.5585D+01   0.1571D+00
   0.0000D+00   0.1676D+00
   0.3491D+00   0.1728D+00
   0.1047D+01   0.1728D+00
   0.1396D+01   0.1676D+00
   0.2094D+01   0.1676D+00
   0.2443D+01   0.1728D+00
   0.3142D+01   0.1728D+00
   0.3491D+01   0.1676D+00
   0.4189D+01   0.1676D+00
   0.4538D+01   0.1728D+00
   0.5236D+01   0.1728D+00
   0.5585D+01   0.1676D+00
   0.0000D+00   0.1780D+00
   0.3491D+00   0.1833D+00
   0.1047D+01   0.1833D+00
   0.1396D+01   0.1780D+00
   0.2094D+01   0.1780D+00
   0.2443D+01   0.1833D+00
   0.3142D+01   0.1833D+00
   0.3491D+01   0.1780D+00
   0.4189D+01   0.1780D+00
   0.4538D+01   0.1833D+00
   0.5236D+01   0.1833D+00
   0.5585D+01   0.1780D+00
   0.0000D+00   0.1885D+00
   0.3491D+00   0.1937D+00
   0.1047D+01   0.1937D+00
   0.1396D+01   0.1885D+00
   0.2094D+01   0.1885D+00
   0.2443D+01   0.1937D+00
   0.3142D+01   0.1937D+00
   0.3491D+01   0.1885D+00
   0.4189D+01   0.1885D+00
   0.4538D+01   0.1937D+00
   0.5236D+01   0.1937D+00
   0.5585D+01   0.1885D+00
   0.0000D+00   0.1990D+00
   0.3491D+00   0.2042D+00
   0.1047D+01   0.2042D+00
   0.1396D+01   0.1990D+00
   0.2094D+01   0.1990D+00
   0.2443D+01   0.2042D+00
   0.3142D+01   0.2042D+00
   0.3491D+01   0.1990D+00
   0.4189D+01   0.1990D+00
   0.4538D+01   0.2042D+00
   0.5236D+01   0.2042D+00
   0.5585D+01   0.1990D+00
   0.0000D+00   0.2094D+00
   0.3491D+00   0.2147D+00
   0.1047D+01   0.2147D+00
   0.1396D+01   0.2094D+00
   0.2094D+01   0.2094D+00
   0.2443D+01   0.2147D+00
   0.3142D+01   0.2147D+00
   0.3491D+01   0.2094D+00
   0.4189D+01   0.2094D+00
   0.4538D+01   0.2147D+00
   0.5236D+01   0.2147D+00
   0.5585D+01   0.2094D+00
   0.0000D+00   0.2199D+00
   0.3491D+00   0.2251D+00
   0.1047D+01   0.2251D+00
   0.1396D+01   0.2199D+00
   0.2094D+01   0.2199D+00
   0.2443D+01   0.2251D+00
   0.3142D+01   0.2251D+00
   0.3491D+01   0.2199D+00
   0.4189D+01   0.2199D+00
   0.4538D+01   0.2251D+00
   0.5236D+01   0.2251D+00
   0.5585D+01   0.2199D+00
   0.0000D+00   0.2304D+00
   0.3491D+00   0.2356D+00
   0.1047D+01   0.2356D+00
   0.1396D+01   0.2304D+00
   0.2094D+01   0.2304D+00
   0.2443D+01   0.2356D+00
   0.3142D+01   0.2356D+00
   0.3491D+01   0.2304D+00
   0.4189D+01   0.2304D+00
   0.4538D+01   0.2356D+00
   0.5236D+01   0.2356D+00
   0.5585D+01   0.2304D+00
   0.0000D+00   0.2409D+00
   0.3491D+00   0.2461D+00
   0.1047D+01   0.2461D+00
   0.1396D+01   0.2409D+00
   0.2094D+01   0.2409D+00
   0.2443D+01   0.2461D+00
   0.3142D+01   0.2461D+00
   0.3491D+01   0.2409D+00
   0.4189D+01   0.2409D+00
   0.4538D+01   0.2461D+00
   0.5236D+01   0.2461D+00
   0.5585D+01   0.2409D+00
   0.0000D+00   0.2513D+00
   0.3491D+00   0.2566D+00
   0.1047D+01   0.2566D+00
   0.1396D+01   0.2513D+00
   0.2094D+01   0.2513D+00
   0.2443D+01   0.2566D+00
   0.3142D+01   0.2566D+00
   0.3491D+01   0.2513D+00
   0.4189D+01   0.2513D+00
   0.4538D+01   0.2566D+00
   0.5236D+01   0.2566D+00
   0.5585D+01   0.2513D+00
   0.0000D+00   0.2618D+00
   0.3491D+00   0.2670D+00
   0.1047D+01   0.2670D+00
   0.1396D+01   0.2618D+00
   0.2094D+01   0.2618D+00
   0.2443D+01   0.2670D+00
   0.3142D+01   0.2670D+00
   0.3491D+01   0.2618D+00
   0.4189D+01   0.2618D+00
   0.4538D+01   0.2670D+00
   0.5236D+01   0.2670D+00
   0.5585D+01   0.2618D+00
   0.0000D+00   0.2723D+00
   0.3491D+00   0.2775D+00
   0.1047D+01   0.2775D+00
   0.1396D+01   0.2723D+00
   0.2094D+01   0.2723D+00
   0.2443D+01   0.2775D+00
   0.3142D+01   0.2775D+00
   0.3491D+01   0.2723D+00
   0.4189D+01   0.2723D+00
   0.4538D+01   0.2775D+00
   0.5236D+01   0.2775D+00
   0.5585D+01   0.2723D+00
   0.0000D+00   0.2827D+00
   0.3491D+00   0.2880D+00
   0.1047D+01   0.2880D+00
   0.1396D+01   0.2827D+00
   0.2094D+01   0.2827D+00
   0.2443D+01   0.2880D+00
   0.3142D+01   0.2880D+00
   0.3491D+01   0.2827D+00
   0.4189D+01   0.2827D+00
   0.4538D+01   0.2880D+00
   0.5236D+01   0.2880D+00
   0.5585D+01   0.2827D+00
   0.0000D+00   0.2932D+00
   0.3491D+00   0.2985D+00
   0.1047D+01   0.2985D+00
   0.1396D+01   0.2932D+00
   0.2094D+01   0.2932D+00
   0.2443D+01   0.2985D+00
   0.3142D+01   0.2985D+00
   0.3491D+01   0.2932D+00
   0.4189D+01   0.2932D+00
   0.4538D+01   0.2985D+00
   0.5236D+01   0.2985D+00
   0.5585D+01   0.2932D+00
   0.0000D+00   0.3037D+00
   0.3491D+00   0.3089D+00
   0.1047D+01   0.3089D+00
   0.1396D+01   0.3037D+00
   0.2094D+01   0.3037D+00
   0.2443D+01   0.3089D+00
   0.3142D+01   0.3089D+00
   0.3491D+01   0.3037D+00
   0.4189D+01   0.3037D+00
   0.4538D+01   0.3089D+00
   0.5236D+01   0.3089D+00
   0.5585D+01   0.3037D+00
   0.0000D+00   0.3142D+00
   0.3491D+00   0.3194D+00
   0.1047D+01   0.3194D+00
   0.1396D+01   0.3142D+00
   0.2094D+01   0.3142D+00
   0.2443D+01   0.3194D+00
   0.3142D+01   0.3194D+00
   0.3491D+01   0.3142D+00
   0.4189D+01   0.3142D+00
   0.4538D+01   0.3194D+00
   0.5236D+01   0.3194D+00
   0.5585D+01   0.3142D+00
   0.0000D+00   0.3246D+00
   0.3491D+00   0.3299D+00
   0.1047D+01   0.3299D+00
   0.1396D+01   0.3246D+00
   0.2094D+01   0.3246D+00
   0.2443D+01   0.3299D+00
   0.3142D+01   0.3299D+00
   0.3491D+01   0.3246D+00
   0.4189D+01   0.3246D+00
   0.4538D+01   0.3299D+00
   0.5236D+01   0.3299D+00
   0.5585D+01   0.3246D+00
   0.0000D+00   0.3351D+00
   0.3491D+00   0.3403D+00
   0.1047D+01   0.3403D+00
   0.1396D+01   0.3351D+00
   0.2094D+01   0.3351D+00
   0.2443D+01   0.3403D+00
   0.3142D+01   0.3403D+00
   0.3491D+01   0.3351D+00
   0.4189D+01   0.3351D+00
   0.4538D+01   0.3403D+00
   0.5236D+01   0.3403D+00
   0.5585D+01   0.3351D+00
   0.0000D+00   0.3456D+00
   0.3491D+00   0.3508D+00
   0.1047D+01   0.3508D+00
   0.1396D+01   0.3456D+00
   0.2094D+01   0.3456D+00
   0.2443D+01   0.3508D+00
   0.3142D+01   0.3508D+00
   0.3491D+01   0.3456D+00
   0.4189D+01   0.3456D+00
   0.4538D+01   0.3508D+00
   0.5236D+01   0.3508D+00
   0.5585D+01   0.3456D+00
   0.0000D+00   0.3560D+00
   0.3491D+00   0.3613D+00
   0.1047D+01   0.3613D+00
   0.1396D+01   0.3560D+00
   0.2094D+01   0.3560D+00
   0.2443D+01   0.3613D+00
   0.3142D+01   0.3613D+00
   0.3491D+01   0.3560D+00
   0.4189D+01   0.3560D+00
   0.4538D+01   0.3613D+00
   0.5236D+01   0.3613D+00
   0.5585D+01   0.3560D+00
   0.0000D+00   0.3665D+00
   0.3491D+00   0.3718D+00
   0.1047D+01   0.3718D+00
   0.1396D+01   0.3665D+00
   0.2094D+01   0.3665D+00
   0.2443D+01   0.3718D+00
   0.3142D+01   0.3718D+00
   0.3491D+01   0.3665D+00
   0.4189D+01   0.3665D+00
   0.4538D+01   0.3718D+00
   0.5236D+01   0.3718D+00
   0.5585D+01   0.3665D+00
   0.0000D+00   0.3770D+00
   0.3491D+00   0.3822D+00
   0.1047D+01   0.3822D+00
   0.1396D+01   0.3770D+00
   0.2094D+01   0.3770D+00
   0.2443D+01   0.3822D+00
   0.3142D+01   0.3822D+00
   0.3491D+01   0.3770D+00
   0.4189D+01   0.3770D+00
   0.4538D+01   0.3822D+00
   0.5236D+01   0.3822D+00
   0.5585D+01   0.3770D+00
   0.0000D+00   0.3875D+00
   0.3491D+00   0.3927D+00
   0.1047D+01   0.3927D+00
   0.1396D+01   0.3875D+00
   0.2094D+01   0.3875D+00
   0.2443D+01   0.3927D+00
   0.3142D+01   0.3927D+00
   0.3491D+01   0.3875D+00
   0.4189D+01   0.3875D+00
   0.4538D+01   0.3927D+00
   0.5236D+01   0.3927D+00
   0.5585D+01   0.3875D+00
   0.0000D+00   0.3979D+00
   0.3491D+00   0.4032D+00
   0.1047D+01   0.4032D+00
   0.1396D+01   0.3979D+00
   0.2094D+01   0.3979D+00
   0.2443D+01   0.4032D+00
   0.3142D+01   0.4032D+00
   0.3491D+01   0.3979D+00
   0.4189D+01   0.3979D+00
   0.4538D+01   0.4032D+00
   0.5236D+01   0.4032D+00
   0.5585D+01   0.3979D+00
   0.0000D+00   0.4084D+00
   0.3491D+00   0.4136D+00
   0.1047D+01   0.4136D+00
   0.1396D+01   0.4084D+00
   0.2094D+01   0.4084D+00
   0.2443D+01   0.4136D+00
   0.3142D+01   0.4136D+00
   0.3491D+01   0.4084D+00
   0.4189D+01   0.4084D+00
   0.4538D+01   0.4136D+00
   0.5236D+01   0.4136D+00
   0.5585D+01   0.4084D+00
   0.0000D+00   0.4189D+00
   0.3491D+00   0.4241D+00
   0.1047D+01   0.4241D+00
   0.1396D+01   0.4189D+00
   0.2094D+01   0.4189D+00
   0.2443D+01   0.4241D+00
   0.3142D+01   0.4241D+00
   0.3491D+01   0.4189D+00
   0.4189D+01   0.4189D+00
   0.4538D+01   0.4241D+00
   0.5236D+01   0.4241D+00
   0.5585D+01   0.4189D+00
   0.0000D+00   0.4294D+00
   0.3491D+00   0.4346D+00
   0.1047D+01   0.4346D+00
   0.1396D+01   0.4294D+00
   0.2094D+01   0.4294D+00
   0.2443D+01   0.4346D+00
   0.3142D+01   0.4346D+00
   0.3491D+01   0.4294D+00
   0.4189D+01   0.4294D+00
   0.4538D+01   0.4346D+00
   0.5236D+01   0.4346D+00
   0.5585D+01   0.4294D+00
   0.0000D+00   0.4398D+00
   0.3491D+00   0.4451D+00
   0.1047D+01   0.4451D+00
   0.1396D+01   0.4398D+00
   0.2094D+01   0.4398D+00
   0.2443D+01   0.4451D+00
   0.3142D+01   0.4451D+00
   0.3491D+01   0.4398D+00
   0.4189D+01   0.4398D+00
   0.4538D+01   0.4451D+00
   0.5236D+01   0.4451D+00
   0.5585D+01   0.4398D+00
   0.0000D+00   0.4503D+00
   0.3491D+00   0.4555D+00
   0.1047D+01   0.4555D+00
   0.1396D+01   0.4503D+00
   0.2094D+01   0.4503D+00
   0.2443D+01   0.4555D+00
   0.3142D+01   0.4555D+00
   0.3491D+01   0.4503D+00
   0.4189D+01   0.4503D+00
   0.4538D+01   0.4555D+00
   0.5236D+01   0.4555D+00
   0.5585D+01   0.4503D+00
   0.0000D+00   0.4608D+00
   0.3491D+00   0.4660D+00
   0.1047D+01   0.4660D+00
   0.1396D+01   0.4608D+00
   0.2094D+01   0.4608D+00
   0.2443D+01   0.4660D+00
   0.3142D+01   0.4660D+00
   0.3491D+01   0.4608D+00
   0.4189D+01   0.4608D+00
   0.4538D+01   0.4660D+00
   0.5236D+01   0.4660D+00
   0.5585D+01   0.4608D+00
   0.0000D+00   0.4712D+00
   0.3491D+00   0.4765D+00
   0.1047D+01   0.4765D+00
   0.1396D+01   0.4712D+00
   0.2094D+01   0.4712D+00
   0.2443D+01   0.4765D+00
   0.3142D+01   0.4765D+00
   0.3491D+01   0.4712D+00
   0.4189D+01   0.4712D+00
   0.4538D+01   0.4765D+00
   0.5236D+01   0.4765D+00
   0.5585D+01   0.4712D+00
   0.0000D+00   0.4817D+00
   0.3491D+00   0.4869D+00
   0.1047D+01   0.4869D+00
   0.1396D+01   0.4817D+00
   0.2094D+01   0.4817D+00
   0.2443D+01   0.4869D+00
   0.3142D+01   0.4869D+00
   0.3491D+01   0.4817D+00
   0.4189D+01   0.4817D+00
   0.4538D+01   0.4869D+00
   0.5236D+01   0.4869D+00
   0.5585D+01   0.4817D+00
   0.0000D+00   0.4922D+00
   0.3491D+00   0.4974D+00
   0.1047D+01   0.4974D+00
   0.1396D+01   0.4922D+00
   0.2094D+01   0.4922D+00
   0.2443D+01   0.4974D+00
   0.3142D+01   0.4974D+00
   0.3491D+01   0.4922D+00
   0.4189D+01   0.4922D+00
   0.4538D+01   0.4974D+00
   0.5236D+01   0.4974D+00
   0.5585D+01   0.4922D+00
   0.0000D+00   0.5027D+00
   0.3491D+00   0.5079D+00
   0.1047D+01   0.5079D+00
   0.1396D+01   0.5027D+00
   0.2094D+01   0.5027D+00
   0.2443D+01   0.5079D+00
   0.3142D+01   0.5079D+00
   0.3491D+01   0.5027D+00
   0.4189D+01   0.5027D+00
   0.4538D+01   0.5079D+00
   0.5236D+01   0.5079D+00
   0.5585D+01   0.5027D+00
   0.0000D+00   0.5131D+00
   0.3491D+00   0.5184D+00
   0.1047D+01   0.5184D+00
   0.1396D+01   0.5131D+00
   0.2094D+01   0.5131D+00
   0.2443D+01   0.5184D+00
   0.3142D+01   0.5184D+00
   0.3491D+01   0.5131D+00
   0.4189D+01   0.5131D+00
   0.4538D+01   0.5184D+00
   0.5236D+01   0.5184D+00
   0.5585D+01   0.5131D+00
   0.0000D+00   0.5236D+00
   0.3491D+00   0.5288D+00
   0.1047D+01   0.5288D+00
   0.1396D+01   0.5236D+00
   0.2094D+01   0.5236D+00
   0.2443D+01   0.5288D+00
   0.3142D+01   0.5288D+00
   0.3491D+01   0.5236D+00
   0.4189D+01   0.5236D+00
   0.4538D+01   0.5288D+00
   0.5236D+01   0.5288D+00
   0.5585D+01   0.5236D+00
   0.0000D+00   0.5341D+00
   0.3491D+00   0.5393D+00
   0.1047D+01   0.5393D+00
   0.1396D+01   0.5341D+00
   0.2094D+01   0.5341D+00
   0.2443D+01   0.5393D+00
   0.3142D+01   0.5393D+00
   0.3491D+01   0.5341D+00
   0.4189D+01   0.5341D+00
   0.4538D+01   0.5393D+00
   0.5236D+01   0.5393D+00
   0.5585D+01   0.5341D+00
   0.0000D+00   0.5445D+00
   0.3491D+00   0.5498D+00
   0.1047D+01   0.5498D+00
   0.1396D+01   0.5445D+00
   0.2094D+01   0.5445D+00
   0.2443D+01   0.5498D+00
   0.3142D+01   0.5498D+00
   0.3491D+01   0.5445D+00
   0.4189D+01   0.5445D+00
   0.4538D+01   0.5498D+00
   0.5236D+01   0.5498D+00
   0.5585D+01   0.5445D+00
   0.0000D+00   0.5550D+00
   0.3491D+00   0.5603D+00
   0.1047D+01   0.5603D+00
   0.1396D+01   0.5550D+00
   0.2094D+01   0.5550D+00
   0.2443D+01   0.5603D+00
   0.3142D+01   0.5603D+00
   0.3491D+01   0.5550D+00
   0.4189D+01   0.5550D+00
   0.4538D+01   0.5603D+00
   0.5236D+01   0.5603D+00
   0.5585D+01   0.5550D+00
   0.0000D+00   0.5655D+00
   0.3491D+00   0.5707D+00
   0.1047D+01   0.5707D+00
   0.1396D+01   0.5655D+00
   0.2094D+01   0.5655D+00
   0.2443D+01   0.5707D+00
   0.3142D+01   0.5707D+00
   0.3491D+01   0.5655D+00
   0.4189D+01   0.5655D+00
   0.4538D+01   0.5707D+00
   0.5236D+01   0.5707D+00
   0.5585D+01   0.5655D+00
   0.0000D+00   0.5760D+00
   0.3491D+00   0.5812D+00
   0.1047D+01   0.5812D+00
   0.1396D+01   0.5760D+00
   0.2094D+01   0.5760D+00
   0.2443D+01   0.5812D+00
   0.3142D+01   0.5812D+00
   0.3491D+01   0.5760D+00
   0.4189D+01   0.5760D+00
   0.4538D+01   0.5812D+00
   0.5236D+01   0.5812D+00
   0.5585D+01   0.5760D+00
   0.0000D+00   0.5864D+00
   0.3491D+00   0.5917D+00
   0.1047D+01   0.5917D+00
   0.1396D+01   0.5864D+00
   0.2094D+01   0.5864D+00
   0.2443D+01   0.5917D+00
   0.3142D+01   0.5917D+00
   0.3491D+01   0.5864D+00
   0.4189D+01   0.5864D+00
   0.4538D+01   0.5917D+00
   0.5236D+01   0.5917D+00
   0.5585D+01   0.5864D+00
   0.0000D+00   0.5969D+00
   0.3491D+00   0.6021D+00
   0.1047D+01   0.6021D+00
   0.1396D+01   0.5969D+00
   0.2094D+01   0.5969D+00
   0.2443D+01   0.6021D+00
   0.3142D+01   0.6021D+00
   0.3491D+01   0.5969D+00
   0.4189D+01   0.5969D+00
   0.4538D+01   0.6021D+00
   0.5236D+01   0.6021D+00
   0.5585D+01   0.5969D+00
   0.0000D+00   0.6074D+00
   0.3491D+00   0.6126D+00
   0.1047D+01   0.6126D+00
   0.1396D+01   0.6074D+00
   0.2094D+01   0.6074D+00
   0.2443D+01   0.6126D+00
   0.3142D+01   0.6126D+00
   0.3491D+01   0.6074D+00
   0.4189D+01   0.6074D+00
   0.4538D+01   0.6126D+00
   0.5236D+01   0.6126D+00
   0.5585D+01   0.6074D+00
   0.0000D+00   0.6178D+00
   0.3491D+00   0.6231D+00
   0.1047D+01   0.6231D+00
   0.1396D+01   0.6178D+00
   0.2094D+01   0.6178D+00
   0.2443D+01   0.6231D+00
   0.3142D+01   0.6231D+00
   0.3491D+01   0.6178D+00
   0.4189D+01   0.6178D+00
   0.4538D+01   0.6231D+00
   0.5236D+01   0.6231D+00
   0.5585D+01   0.6178D+00
   0.0000D+00   0.6283D+00
   0.3491D+00   0.6336D+00
   0.1047D+01   0.6336D+00
   0.1396D+01   0.6283D+00
   0.2094D+01   0.6283D+00
   0.2443D+01   0.6336D+00
   0.3142D+01   0.6336D+00
   0.3491D+01   0.6283D+00
   0.4189D+01   0.6283D+00
   0.4538D+01   0.6336D+00
   0.5236D+01   0.6336D+00
   0.5585D+01   0.6283D+00
   0.0000D+00   0.6388D+00
   0.3491D+00   0.6440D+00
   0.1047D+01   0.6440D+00
   0.1396D+01   0.6388D+00
   0.2094D+01   0.6388D+00
   0.2443D+01   0.6440D+00
   0.3142D+01   0.6440D+00
   0.3491D+01   0.6388D+00
   0.4189D+01   0.6388D+00
   0.4538D+01   0.6440D+00
   0.5236D+01   0.6440D+00
   0.5585D+01   0.6388D+00
   0.0000D+00   0.6493D+00
   0.3491D+00   0.6545D+00
   0.1047D+01   0.6545D+00
   0.1396D+01   0.6493D+00
   0.2094D+01   0.6493D+00
   0.2443D+01   0.6545D+00
   0.3142D+01   0.6545D+00
   0.3491D+01   0.6493D+00
   0.4189D+01   0.6493D+00
   0.4538D+01   0.6545D+00
   0.5236D+01   0.6545D+00
   0.5585D+01   0.6493D+00
   0.0000D+00   0.6597D+00
   0.3491D+00   0.6650D+00
   0.1047D+01   0.6650D+00
   0.1396D+01   0.6597D+00
   0.2094D+01   0.6597D+00
   0.2443D+01   0.6650D+00
   0.3142D+01   0.6650D+00
   0.3491D+01   0.6597D+00
   0.4189D+01   0.6597D+00
   0.4538D+01   0.6650D+00
   0.5236D+01   0.6650D+00
   0.5585D+01   0.6597D+00
   0.0000D+00   0.6702D+00
   0.3491D+00   0.6754D+00
   0.1047D+01   0.6754D+00
   0.1396D+01   0.6702D+00
   0.2094D+01   0.6702D+00
   0.2443D+01   0.6754D+00
   0.3142D+01   0.6754D+00
   0.3491D+01   0.6702D+00
   0.4189D+01   0.6702D+00
   0.4538D+01   0.6754D+00
   0.5236D+01   0.6754D+00
   0.5585D+01   0.6702D+00
   0.0000D+00   0.6807D+00
   0.3491D+00   0.6859D+00
   0.1047D+01   0.6859D+00
   0.1396D+01   0.6807D+00
   0.2094D+01   0.6807D+00
   0.2443D+01   0.6859D+00
   0.3142D+01   0.6859D+00
   0.3491D+01   0.6807D+00
   0.4189D+01   0.6807D+00
   0.4538D+01   0.6859D+00
   0.5236D+01   0.6859D+00
   0.5585D+01   0.6807D+00
   0.0000D+00   0.6912D+00
   0.3491D+00   0.6964D+00
   0.1047D+01   0.6964D+00
   0.1396D+01   0.6912D+00
   0.2094D+01   0.6912D+00
   0.2443D+01   0.6964D+00
   0.3142D+01   0.6964D+00
   0.3491D+01   0.6912D+00
   0.4189D+01   0.6912D+00
   0.4538D+01   0.6964D+00
   0.5236D+01   0.6964D+00
   0.5585D+01   0.6912D+00
   0.0000D+00   0.7016D+00
   0.3491D+00   0.7069D+00
   0.1047D+01   0.7069D+00
   0.1396D+01   0.7016D+00
   0.2094D+01   0.7016D+00
   0.2443D+01   0.7069D+00
   0.3142D+01   0.7069D+00
   0.3491D+01   0.7016D+00
   0.4189D+01   0.7016D+00
   0.4538D+01   0.7069D+00
   0.5236D+01   0.7069D+00
   0.5585D+01   0.7016D+00
   0.0000D+00   0.7121D+00
   0.3491D+00   0.7173D+00
   0.1047D+01   0.7173D+00
   0.1396D+01   0.7121D+00
   0.2094D+01   0.7121D+00
   0.2443D+01   0.7173D+00
   0.3142D+01   0.7173D+00
