     120.542360       0.000000       0.000000        1
     120.466796       0.630768       0.703232        2
     119.894743       0.627773       1.988101        3
     119.423241       0.000000       2.513583        4
     118.205207       0.000000       3.216816        5
     117.511942       0.615297       3.363831        6
     116.113202       0.607973       3.216816        7
     115.468820       0.000000       2.929210        8
     114.423613       0.000000       1.988101        9
     114.068497       0.597267       1.375730       10
     113.776080       0.595736       0.000000       11
     113.851553       0.000000      -0.703232       12
     114.423613       0.000000      -1.988101       13
     114.895184       0.601595      -2.513583       14
     116.113202       0.607973      -3.216816       15
     116.806447       0.000000      -3.363831       16
     118.205207       0.000000      -3.216816       17
     118.849551       0.622300      -2.929210       18
     119.894743       0.627773      -1.988101       19
     120.249940       0.000000      -1.375730       20
     120.535751       1.262294       0.000000       21
     120.453585       1.892236       0.703232       22
     119.881595       1.883251       1.988101       23
     119.416693       1.250574       2.513583       24
     118.198725       1.237819       3.216816       25
     117.499056       1.845823       3.363831       26
     116.100468       1.823852       3.216816       27
     115.462489       1.209165       2.929210       28
     114.417339       1.198219       1.988101       29
     114.055988       1.791735       1.375730       30
     113.763604       1.787141       0.000000       31
     113.845310       1.192229      -0.703232       32
     114.417339       1.198219      -1.988101       33
     114.882585       1.804720      -2.513583       34
     116.100468       1.823852      -3.216816       35
     116.800043       1.223172      -3.363831       36
     118.198725       1.237819      -3.216816       37
     118.836518       1.866833      -2.929210       38
     119.881595       1.883251      -1.988101       39
     120.243346       1.259231      -1.375730       40
     120.515923       2.524449       0.000000       41
     120.427166       3.153496       0.703232       42
     119.855301       3.138522       1.988101       43
     119.397049       2.501012       2.513583       44
     118.179282       2.475503       3.216816       45
     117.473284       3.076146       3.363831       46
     116.075004       3.039531       3.216816       47
     115.443496       2.418197       2.929210       48
     114.398518       2.396307       1.988101       49
     114.030971       2.986006       1.375730       50
     113.738651       2.978351       0.000000       51
     113.826583       2.384327      -0.703232       52
     114.398518       2.396307      -1.988101       53
     114.857387       3.007647      -2.513583       54
     116.075004       3.039531      -3.216816       55
     116.780830       2.446210      -3.363831       56
     118.179282       2.475503      -3.216816       57
     118.810453       3.111161      -2.929210       58
     119.855301       3.138522      -1.988101       59
     120.223567       2.518325      -1.375730       60
     120.482880       3.786327       0.000000       61
     120.387540       4.414411       0.703232       62
     119.815864       4.393448       1.988101       63
     119.364312       3.751175       2.513583       64
     118.146880       3.712915       3.216816       65
     117.434630       4.306132       3.363831       66
     116.036810       4.254877       3.216816       67
     115.411843       3.626963       2.929210       68
     114.367152       3.594133       1.988101       69
     113.993450       4.179950       1.375730       70
     113.701226       4.169235       0.000000       71
     113.795374       3.576164      -0.703232       72
     114.367152       3.594133      -1.988101       73
     114.819594       4.210243      -2.513583       74
     116.036810       4.254877      -3.216816       75
     116.748810       3.668979      -3.363831       76
     118.146880       3.712915      -3.216816       77
     118.771359       4.355148      -2.929210       78
     119.815864       4.393448      -1.988101       79
     120.190604       3.777142      -1.375730       80
     120.436624       5.047790       0.000000       81
     120.334712       5.674841       0.703232       82
     119.763287       5.647893       1.988101       83
     119.318486       5.000926       2.513583       84
     118.101521       4.949920       3.216816       85
     117.383098       5.535646       3.363831       86
     115.985891       5.469756       3.216816       87
     115.367534       4.835332       2.929210       88
     114.323244       4.791564       1.988101       89
     113.943428       5.373436       1.375730       90
     113.651333       5.359661       0.000000       91
     113.751686       4.767608      -0.703232       92
     114.323244       4.791564      -1.988101       93
     114.769210       5.412379      -2.513583       94
     115.985891       5.469756      -3.216816       95
     116.703988       4.891346      -3.363831       96
     118.101521       4.949920      -3.216816       97
     118.719240       5.598657      -2.929210       98
     119.763287       5.647893      -1.988101       99
     120.144460       5.035545      -1.375730      100
     120.377161       6.308700       0.000000      101
     120.268689       6.934649       0.703232      102
     119.697577       6.901719       1.988101      103
     119.259575       6.250129       2.513583      104
     118.043211       6.186383       3.216816      105
     117.318694       6.764553       3.363831      106
     115.922254       6.684035       3.216816      107
     115.310574       6.043171       2.929210      108
     114.266800       5.988469       1.988101      109
     113.880911       6.566332       1.375730      110
     113.588976       6.549499       0.000000      111
     113.695523       5.958530      -0.703232      112
     114.266800       5.988469      -1.988101      113
     114.706240       6.613920      -2.513583      114
     115.922254       6.684035      -3.216816      115
     116.646368       6.113177      -3.363831      116
     118.043211       6.186383      -3.216816      117
     118.654103       6.841553      -2.929210      118
     119.697577       6.901719      -1.988101      119
     120.085141       6.293396      -1.375730      120
     120.304497       7.568917       0.000000      121
     120.189476       8.193696       0.703232      122
     119.618740       8.154788       1.988101      123
     119.187586       7.498647       2.513583      124
     117.971956       7.422166       3.216816      125
     117.241424       7.992718       3.363831      126
     115.845904       7.897581       3.216816      127
     115.240969       7.250347       2.929210      128
     114.197824       7.184718       1.988101      129
     113.805906       7.758508       1.375730      130
     113.514163       7.738619       0.000000      131
     113.626893       7.148798      -0.703232      132
     114.197824       7.184718      -1.988101      133
     114.630691       7.814736      -2.513583      134
     115.845904       7.897581      -3.216816      135
     116.575956       7.334337      -3.363831      136
     117.971956       7.422166      -3.216816      137
     118.575954       8.083698      -2.929210      138
     119.618740       8.154788      -1.988101      139
     120.012654       7.550556      -1.375730      140
