       0.000000       0.000000        1
       0.104720       0.005236        2
       0.314159       0.005236        3
       0.418879       0.000000        4
       0.628319       0.000000        5
       0.733038       0.005236        6
       0.942478       0.005236        7
       1.047198       0.000000        8
       1.256637       0.000000        9
       1.361357       0.005236       10
       1.570796       0.005236       11
       1.675516       0.000000       12
       1.884956       0.000000       13
       1.989675       0.005236       14
       2.199115       0.005236       15
       2.303835       0.000000       16
       2.513274       0.000000       17
       2.617994       0.005236       18
       2.827433       0.005236       19
       2.932153       0.000000       20
       3.141593       0.000000       21
       3.246312       0.005236       22
       3.455752       0.005236       23
       3.560472       0.000000       24
       3.769911       0.000000       25
       3.874631       0.005236       26
       4.084070       0.005236       27
       4.188790       0.000000       28
       4.398230       0.000000       29
       4.502949       0.005236       30
       4.712389       0.005236       31
       4.817109       0.000000       32
       5.026548       0.000000       33
       5.131268       0.005236       34
       5.340708       0.005236       35
       5.445427       0.000000       36
       5.654867       0.000000       37
       5.759587       0.005236       38
       5.969026       0.005236       39
       6.073746       0.000000       40
       0.000000       0.010472       41
       0.104720       0.015708       42
       0.314159       0.015708       43
       0.418879       0.010472       44
       0.628319       0.010472       45
       0.733038       0.015708       46
       0.942478       0.015708       47
       1.047198       0.010472       48
       1.256637       0.010472       49
       1.361357       0.015708       50
       1.570796       0.015708       51
       1.675516       0.010472       52
       1.884956       0.010472       53
       1.989675       0.015708       54
       2.199115       0.015708       55
       2.303835       0.010472       56
       2.513274       0.010472       57
       2.617994       0.015708       58
       2.827433       0.015708       59
       2.932153       0.010472       60
       3.141593       0.010472       61
       3.246312       0.015708       62
       3.455752       0.015708       63
       3.560472       0.010472       64
       3.769911       0.010472       65
       3.874631       0.015708       66
       4.084070       0.015708       67
       4.188790       0.010472       68
       4.398230       0.010472       69
       4.502949       0.015708       70
       4.712389       0.015708       71
       4.817109       0.010472       72
       5.026548       0.010472       73
       5.131268       0.015708       74
       5.340708       0.015708       75
       5.445427       0.010472       76
       5.654867       0.010472       77
       5.759587       0.015708       78
       5.969026       0.015708       79
       6.073746       0.010472       80
       0.000000       0.020944       81
       0.104720       0.026180       82
       0.314159       0.026180       83
       0.418879       0.020944       84
       0.628319       0.020944       85
