     103.632275      -0.361746       0.306142        1
     103.443070       0.361086       0.888459        2
     103.427945       1.805341       0.888459        3
     103.601971       2.531978       0.306142        4
     103.556520       3.978240       0.306142        5
     103.337212       4.692515       0.888459        6
     103.261621       6.134871       0.888459        7
     103.405066       6.868157       0.306142        8
     103.299092       8.311248       0.306142        9
     103.050065       9.015712       0.888459       10
     102.914141      10.453637       0.888459       11
     103.026753      11.192287       0.306142       12
     102.860442      12.629674       0.306142       13
     102.582134      13.323093       0.888459       14
     102.386115      14.754065       0.888459       15
     102.467697      15.496782       0.306142       16
     102.241340      16.925944       0.306142       17
     101.934239      17.607100       0.888459       18
     101.678469      19.028608       0.888459       19
     101.728878      19.774091       0.306142       20
     101.442872      21.192520       0.306142       21
     101.107516      21.860219       0.888459       22
     100.792444      23.269769       0.888459       23
     100.811591      24.016709       0.306142       24
     100.466439      25.421917       0.306142       25
     100.103417      26.074987       0.888459       26
      99.729596      27.470107       0.888459       27
      99.717447      28.217193       0.306142       28
      99.313753      29.606716       0.306142       29
      98.923702      30.244011       0.888459       30
      98.491787      31.622253       0.888459       31
      98.448364      32.368175       0.306142       32
      97.986838      33.739574       0.306142       33
      97.570441      34.359976       0.888459       34
      97.081190      35.718923       0.888459       35
      97.006570      36.462373       0.306142       36
      96.488020      37.813242       0.306142       37
      96.046009      38.415663       0.888459       38
      95.500281      39.752930       0.888459       39
      95.394593      40.492602       0.306142       40
      94.819929      41.820572       0.306142       41
      94.353079      42.403955       0.888459       42
      93.751831      43.717197       0.888459       43
      93.615262      44.451794       0.306142       44
      92.985492      45.754535       0.306142       45
      92.494622      46.317857       0.888459       46
      91.838908      47.604768       0.888459       47
      91.671697      48.333003       0.306142       48
      90.987927      49.608228       0.306142       49
      90.473898      50.150501       0.888459       50
      89.764869      51.408825       0.888459       51
      89.567309      52.129419       0.306142       52
      88.830738      53.374892       0.306142       53
      88.294452      53.895164       0.888459       54
      87.533352      55.122694       0.888459       55
      87.305790      55.834382       0.306142       56
      86.517710      57.047919       0.306142       57
      85.960108      57.545277       0.888459       58
      85.148271      58.739858       0.888459       59
      84.891107      59.441393       0.306142       60
      84.052901      60.620864       0.306142       61
      83.474960      61.094435       0.888459       62
      82.613812      62.253973       0.888459       63
      82.327496      62.944123       0.306142       64
      81.440634      64.087459       0.306142       65
      80.843369      64.536414       0.888459       66
      79.934420      65.658873       0.888459       67
      79.619454      66.336428       0.306142       68
      78.685492      67.441623       0.306142       69
      78.069951      67.865173       0.888459       70
      77.114795      68.948585       0.888459       71
      76.771733      69.612357       0.306142       72
      75.792309      70.677472       0.306142       73
      75.159572      71.074874       0.888459       74
      74.159886      72.117338       0.888459       75
      73.789328      72.766161       0.306142       76
      72.766161      73.789328       0.306142       77
      72.117338      74.159886       0.888459       78
      71.074874      75.159572       0.888459       79
      70.677472      75.792309       0.306142       80
      69.612357      76.771733       0.306142       81
      68.948585      77.114795       0.888459       82
      67.865173      78.069951       0.888459       83
      67.441623      78.685492       0.306142       84
      66.336428      79.619454       0.306142       85
      65.658873      79.934420       0.888459       86
      64.536414      80.843369       0.888459       87
      64.087459      81.440634       0.306142       88
      62.944123      82.327496       0.306142       89
      62.253973      82.613812       0.888459       90
      61.094435      83.474960       0.888459       91
      60.620864      84.052901       0.306142       92
      59.441393      84.891107       0.306142       93
      58.739858      85.148271       0.888459       94
      57.545277      85.960108       0.888459       95
      57.047919      86.517710       0.306142       96
      55.834382      87.305790       0.306142       97
      55.122694      87.533352       0.888459       98
      53.895164      88.294452       0.888459       99
      53.374892      88.830738       0.306142      100
      52.129419      89.567309       0.306142      101
      51.408825      89.764869       0.888459      102
      50.150501      90.473898       0.888459      103
      49.608228      90.987927       0.306142      104
      48.333003      91.671697       0.306142      105
      47.604768      91.838908       0.888459      106
      46.317857      92.494622       0.888459      107
      45.754535      92.985492       0.306142      108
      44.451794      93.615262       0.306142      109
      43.717197      93.751831       0.888459      110
      42.403955      94.353079       0.888459      111
      41.820572      94.819929       0.306142      112
      40.492602      95.394593       0.306142      113
      39.752930      95.500281       0.888459      114
      38.415663      96.046009       0.888459      115
      37.813242      96.488020       0.306142      116
      36.462373      97.006570       0.306142      117
      35.718923      97.081190       0.888459      118
      34.359976      97.570441       0.888459      119
      33.739574      97.986838       0.306142      120
      32.368175      98.448364       0.306142      121
      31.622253      98.491787       0.888459      122
      30.244011      98.923702       0.888459      123
      29.606716      99.313753       0.306142      124
      28.217193      99.717447       0.306142      125
      27.470107      99.729596       0.888459      126
      26.074987     100.103417       0.888459      127
      25.421917     100.466439       0.306142      128
      24.016709     100.811591       0.306142      129
      23.269769     100.792444       0.888459      130
      21.860219     101.107516       0.888459      131
      21.192520     101.442872       0.306142      132
      19.774091     101.728878       0.306142      133
      19.028608     101.678469       0.888459      134
      17.607100     101.934239       0.888459      135
      16.925944     102.241340       0.306142      136
      15.496782     102.467697       0.306142      137
      14.754065     102.386115       0.888459      138
      13.323093     102.582134       0.888459      139
      12.629674     102.860442       0.306142      140
      11.192287     103.026753       0.306142      141
      10.453637     102.914141       0.888459      142
       9.015712     103.050065       0.888459      143
       8.311248     103.299092       0.306142      144
       6.868157     103.405066       0.306142      145
       6.134871     103.261621       0.888459      146
       4.692515     103.337212       0.888459      147
       3.978240     103.556520       0.306142      148
       2.531978     103.601971       0.306142      149
       1.805341     103.427945       0.888459      150
       0.361086     103.443070       0.888459      151
      -0.361746     103.632275       0.306142      152
      -1.808644     103.617122       0.306142      153
      -2.527355     103.412821       0.888459      154
      -3.970977     103.367453       0.888459      155
