       0.000000       0.000000        1
       0.104720       0.013963        2
       0.314159       0.013963        3
       0.418879       0.000000        4
       0.628319       0.000000        5
       0.733038       0.013963        6
       0.942478       0.013963        7
       1.047198       0.000000        8
       1.256637       0.000000        9
       1.361357       0.013963       10
       1.570796       0.013963       11
       1.675516       0.000000       12
       1.884956       0.000000       13
       1.989675       0.013963       14
       2.199115       0.013963       15
       2.303835       0.000000       16
       2.513274       0.000000       17
       2.617994       0.013963       18
       2.827433       0.013963       19
       2.932153       0.000000       20
       3.141593       0.000000       21
       3.246312       0.013963       22
       3.455752       0.013963       23
       3.560472       0.000000       24
       3.769911       0.000000       25
       3.874631       0.013963       26
       4.084070       0.013963       27
       4.188790       0.000000       28
       4.398230       0.000000       29
       4.502949       0.013963       30
       4.712389       0.013963       31
       4.817109       0.000000       32
       5.026548       0.000000       33
       5.131268       0.013963       34
       5.340708       0.013963       35
       5.445427       0.000000       36
       5.654867       0.000000       37
       5.759587       0.013963       38
       5.969026       0.013963       39
       6.073746       0.000000       40
       0.000000       0.027925       41
       0.104720       0.041888       42
       0.314159       0.041888       43
       0.418879       0.027925       44
       0.628319       0.027925       45
       0.733038       0.041888       46
       0.942478       0.041888       47
       1.047198       0.027925       48
       1.256637       0.027925       49
       1.361357       0.041888       50
       1.570796       0.041888       51
       1.675516       0.027925       52
       1.884956       0.027925       53
       1.989675       0.041888       54
       2.199115       0.041888       55
       2.303835       0.027925       56
       2.513274       0.027925       57
       2.617994       0.041888       58
       2.827433       0.041888       59
       2.932153       0.027925       60
       3.141593       0.027925       61
       3.246312       0.041888       62
       3.455752       0.041888       63
       3.560472       0.027925       64
       3.769911       0.027925       65
       3.874631       0.041888       66
       4.084070       0.041888       67
       4.188790       0.027925       68
       4.398230       0.027925       69
       4.502949       0.041888       70
       4.712389       0.041888       71
       4.817109       0.027925       72
       5.026548       0.027925       73
       5.131268       0.041888       74
       5.340708       0.041888       75
       5.445427       0.027925       76
       5.654867       0.027925       77
       5.759587       0.041888       78
       5.969026       0.041888       79
       6.073746       0.027925       80
       0.000000       0.055851       81
       0.104720       0.069813       82
       0.314159       0.069813       83
       0.418879       0.055851       84
       0.628319       0.055851       85
       0.733038       0.069813       86
       0.942478       0.069813       87
       1.047198       0.055851       88
       1.256637       0.055851       89
       1.361357       0.069813       90
       1.570796       0.069813       91
       1.675516       0.055851       92
       1.884956       0.055851       93
       1.989675       0.069813       94
       2.199115       0.069813       95
       2.303835       0.055851       96
       2.513274       0.055851       97
       2.617994       0.069813       98
       2.827433       0.069813       99
       2.932153       0.055851      100
       3.141593       0.055851      101
       3.246312       0.069813      102
       3.455752       0.069813      103
       3.560472       0.055851      104
       3.769911       0.055851      105
       3.874631       0.069813      106
       4.084070       0.069813      107
       4.188790       0.055851      108
       4.398230       0.055851      109
       4.502949       0.069813      110
       4.712389       0.069813      111
       4.817109       0.055851      112
       5.026548       0.055851      113
       5.131268       0.069813      114
       5.340708       0.069813      115
       5.445427       0.055851      116
       5.654867       0.055851      117
       5.759587       0.069813      118
       5.969026       0.069813      119
       6.073746       0.055851      120
       0.000000       0.083776      121
       0.104720       0.097738      122
       0.314159       0.097738      123
       0.418879       0.083776      124
       0.628319       0.083776      125
       0.733038       0.097738      126
       0.942478       0.097738      127
